# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,H,   FF,    Q
  240,20211118,   16,   70,    3
  240,20211118,   17,   60,    0
  240,20211118,   18,   60,    0
  240,20211118,   19,   60,    0
  240,20211118,   20,   50,    0
  240,20211118,   21,   60,    0
  240,20211118,   22,   50,    0
  240,20211118,   23,   50,    0
  240,20211118,   24,   60,    0
  240,20211119,    1,   60,    0
  240,20211119,    2,   50,    0
  240,20211119,    3,   60,    0
  240,20211119,    4,   60,    0
  240,20211119,    5,   50,    0
  240,20211119,    6,   50,    0
  240,20211119,    7,   50,    0
  240,20211119,    8,   50,    4
  240,20211119,    9,   60,   12
  240,20211119,   10,   60,   47
  240,20211119,   11,   80,   87
  240,20211119,   12,   80,   97
  240,20211119,   13,   70,   97
  240,20211119,   14,   70,   53
  240,20211119,   15,   60,   38
  240,20211119,   16,   40,    6
  240,20211119,   17,   30,    0
  240,20211119,   18,   20,    0
  240,20211119,   19,   40,    0
  240,20211119,   20,   50,    0
  240,20211119,   21,   40,    0
  240,20211119,   22,   30,    0
  240,20211119,   23,   40,    0
  240,20211119,   24,   40,    0
  240,20211120,    1,   30,    0
  240,20211120,    2,   30,    0
  240,20211120,    3,   40,    0
  240,20211120,    4,   30,    0
  240,20211120,    5,   40,    0
  240,20211120,    6,   40,    0
  240,20211120,    7,   40,    0
  240,20211120,    8,   50,    2
  240,20211120,    9,   40,    6
  240,20211120,   10,   50,    7
  240,20211120,   11,   70,   12
  240,20211120,   12,   60,   11
  240,20211120,   13,   60,    8
  240,20211120,   14,   70,    6
  240,20211120,   15,   40,    2
  240,20211120,   16,   40,    0
  240,20211120,   17,   50,    0
  240,20211120,   18,   50,    0
  240,20211120,   19,   40,    0
  240,20211120,   20,   60,    0
  240,20211120,   21,   50,    0
  240,20211120,   22,   50,    0
  240,20211120,   23,   40,    0
  240,20211120,   24,   30,    0
  240,20211121,    1,   30,    0
  240,20211121,    2,   40,    0
  240,20211121,    3,   20,    0
  240,20211121,    4,   30,    0
  240,20211121,    5,   30,    0
  240,20211121,    6,   30,    0
  240,20211121,    7,   40,    0
  240,20211121,    8,   30,    3
  240,20211121,    9,   40,   36
  240,20211121,   10,   50,   75
  240,20211121,   11,   50,   77
  240,20211121,   12,   60,  101
  240,20211121,   13,   60,   83
  240,20211121,   14,   60,   59
  240,20211121,   15,   50,   16
  240,20211121,   16,   30,    2
  240,20211121,   17,   30,    0
  240,20211121,   18,   40,    0
  240,20211121,   19,   30,    0
  240,20211121,   20,   30,    0
  240,20211121,   21,   40,    0
  240,20211121,   22,   40,    0
  240,20211121,   23,   40,    0
  240,20211121,   24,   40,    0
  240,20211122,    1,   30,    0
  240,20211122,    2,   40,    0
  240,20211122,    3,   40,    0
  240,20211122,    4,   30,    0
  240,20211122,    5,   20,    0
  240,20211122,    6,   20,    0
  240,20211122,    7,   20,    0
  240,20211122,    8,   10,    9
  240,20211122,    9,   10,   41
  240,20211122,   10,   20,   69
  240,20211122,   11,   20,   94
  240,20211122,   12,   30,  102
  240,20211122,   13,   30,   94
  240,20211122,   14,   30,   56
  240,20211122,   15,   20,   29
  240,20211122,   16,   20,    4
  240,20211122,   17,   10,    0
  240,20211122,   18,   10,    0
  240,20211122,   19,   10,    0
  240,20211122,   20,   10,    0
  240,20211122,   21,   10,    0
  240,20211122,   22,   10,    0
  240,20211122,   23,   10,    0
  240,20211122,   24,   10,    0
  240,20211123,    1,   10,    0
  240,20211123,    2,   10,    0
  240,20211123,    3,   10,    0
  240,20211123,    4,   10,    0
  240,20211123,    5,   10,    0
  240,20211123,    6,   20,    0
  240,20211123,    7,   20,    0
  240,20211123,    8,   10,    4
  240,20211123,    9,    0,   18
  240,20211123,   10,   20,   49
  240,20211123,   11,   20,   37
  240,20211123,   12,   20,   39
  240,20211123,   13,   50,   70
  240,20211123,   14,   30,   33
  240,20211123,   15,   30,   21
  240,20211123,   16,   10,    4
  240,20211123,   17,   10,    0
  240,20211123,   18,   10,    0
  240,20211123,   19,    0,    0
  240,20211123,   20,   10,    0
  240,20211123,   21,   10,    0
  240,20211123,   22,   10,    0
  240,20211123,   23,   20,    0
  240,20211123,   24,    0,    0
  240,20211124,    1,    0,    0
  240,20211124,    2,   10,    0
  240,20211124,    3,   10,    0
  240,20211124,    4,   30,    0
  240,20211124,    5,   40,    0
  240,20211124,    6,   40,    0
  240,20211124,    7,   40,    0
  240,20211124,    8,   40,    2
  240,20211124,    9,   30,   13
  240,20211124,   10,   40,   28
  240,20211124,   11,   40,   38
  240,20211124,   12,   50,   45
  240,20211124,   13,   60,   47
  240,20211124,   14,   40,   26
  240,20211124,   15,   40,   14
  240,20211124,   16,   30,    2
  240,20211124,   17,   30,    0
  240,20211124,   18,   30,    0
  240,20211124,   19,   30,    0
  240,20211124,   20,   40,    0
  240,20211124,   21,   30,    0
  240,20211124,   22,   30,    0
  240,20211124,   23,   20,    0
  240,20211124,   24,   30,    0
  240,20211125,    1,   30,    0
  240,20211125,    2,   30,    0
  240,20211125,    3,   30,    0
  240,20211125,    4,   30,    0
  240,20211125,    5,   30,    0
  240,20211125,    6,   20,    0
  240,20211125,    7,   30,    0
  240,20211125,    8,   20,    1
  240,20211125,    9,   10,   14
  240,20211125,   10,   40,   36
  240,20211125,   11,   50,   47
  240,20211125,   12,   40,   48
  240,20211125,   13,   50,   48
  240,20211125,   14,   50,   43
  240,20211125,   15,   30,   32
  240,20211125,   16,   20,    2
  240,20211125,   17,   10,    0
  240,20211125,   18,   20,    0
  240,20211125,   19,   10,    0
  240,20211125,   20,   20,    0
  240,20211125,   21,   20,    0
  240,20211125,   22,   20,    0
  240,20211125,   23,   10,    0
  240,20211125,   24,    0,    0
  240,20211126,    1,   20,    0
  240,20211126,    2,   30,    0
  240,20211126,    3,   60,    0
  240,20211126,    4,   50,    0
  240,20211126,    5,   50,    0
  240,20211126,    6,   50,    0
  240,20211126,    7,   50,    0
  240,20211126,    8,   70,    1
  240,20211126,    9,   70,    6
  240,20211126,   10,   90,   23
  240,20211126,   11,  110,   42
  240,20211126,   12,  110,   47
  240,20211126,   13,  100,   14
  240,20211126,   14,   90,   10
  240,20211126,   15,  100,    3
  240,20211126,   16,   50,    0
  240,20211126,   17,   30,    0
  240,20211126,   18,   20,    0
  240,20211126,   19,   20,    0
  240,20211126,   20,   20,    0
  240,20211126,   21,   30,    0
  240,20211126,   22,   20,    0
  240,20211126,   23,   20,    0
  240,20211126,   24,   20,    0
  240,20211127,    1,   20,    0
  240,20211127,    2,   40,    0
  240,20211127,    3,   40,    0
  240,20211127,    4,   10,    0
  240,20211127,    5,   20,    0
  240,20211127,    6,   20,    0
  240,20211127,    7,   40,    0
  240,20211127,    8,   60,    1
  240,20211127,    9,   60,    6
  240,20211127,   10,   70,   20
  240,20211127,   11,   90,   21
  240,20211127,   12,   80,   15
  240,20211127,   13,   80,   14
  240,20211127,   14,   70,   14
  240,20211127,   15,   80,    8
  240,20211127,   16,   60,    0
  240,20211127,   17,   50,    0
  240,20211127,   18,   20,    0
  240,20211127,   19,   30,    0
  240,20211127,   20,   10,    0
  240,20211127,   21,   20,    0
  240,20211127,   22,   10,    0
  240,20211127,   23,   10,    0
  240,20211127,   24,   10,    0
  240,20211128,    1,   20,    0
  240,20211128,    2,   20,    0
  240,20211128,    3,   20,    0
  240,20211128,    4,   20,    0
  240,20211128,    5,   20,    0
  240,20211128,    6,   10,    0
  240,20211128,    7,   10,    0
  240,20211128,    8,   20,    6
  240,20211128,    9,   50,    6
  240,20211128,   10,   30,    7
  240,20211128,   11,   30,   21
  240,20211128,   12,   10,   26
  240,20211128,   13,   10,   26
  240,20211128,   14,   20,   37
  240,20211128,   15,   20,   23
  240,20211128,   16,   10,    1
  240,20211128,   17,   30,    0
  240,20211128,   18,   20,    0
  240,20211128,   19,   20,    0
  240,20211128,   20,   70,    0
  240,20211128,   21,   40,    0
  240,20211128,   22,   50,    0
  240,20211128,   23,   50,    0
  240,20211128,   24,   50,    0
  240,20211129,    1,   40,    0
  240,20211129,    2,   40,    0
  240,20211129,    3,   20,    0
  240,20211129,    4,   60,    0
  240,20211129,    5,   30,    0
  240,20211129,    6,   60,    0
  240,20211129,    7,   70,    0
  240,20211129,    8,   50,    1
  240,20211129,    9,   60,   10
  240,20211129,   10,   40,   35
  240,20211129,   11,   60,   85
  240,20211129,   12,   40,   34
  240,20211129,   13,   20,   14
  240,20211129,   14,   20,   18
  240,20211129,   15,   20,    9
  240,20211129,   16,   20,    1
  240,20211129,   17,   20,    0
  240,20211129,   18,   50,    0
  240,20211129,   19,   30,    0
  240,20211129,   20,   50,    0
  240,20211129,   21,   60,    0
  240,20211129,   22,   80,    0
  240,20211129,   23,   90,    0
  240,20211129,   24,  100,    0
  240,20211130,    1,   80,    0
  240,20211130,    2,  100,    0
  240,20211130,    3,   90,    0
  240,20211130,    4,  100,    0
  240,20211130,    5,  110,    0
  240,20211130,    6,  100,    0
  240,20211130,    7,   90,    0
  240,20211130,    8,   90,    0
  240,20211130,    9,   90,    5
  240,20211130,   10,   50,    8
  240,20211130,   11,   50,   11
  240,20211130,   12,   30,   10
  240,20211130,   13,   40,   11
  240,20211130,   14,   30,    7
  240,20211130,   15,   20,    4
  240,20211130,   16,   20,    1
  240,20211130,   17,   10,    0
  240,20211130,   18,   50,    0
  240,20211130,   19,   60,    0
  240,20211130,   20,   80,    0
  240,20211130,   21,   70,    0
  240,20211130,   22,   60,    0
  240,20211130,   23,   70,    0
  240,20211130,   24,   90,    0
  240,20211201,    1,  120,    0
  240,20211201,    2,  130,    0
  240,20211201,    3,  140,    0
  240,20211201,    4,  120,    0
  240,20211201,    5,  140,    0
  240,20211201,    6,  110,    0
  240,20211201,    7,  110,    0
  240,20211201,    8,  110,    0
  240,20211201,    9,  120,   12
  240,20211201,   10,  110,   25
  240,20211201,   11,  110,   17
  240,20211201,   12,  130,   21
  240,20211201,   13,  120,   14
  240,20211201,   14,   90,   15
  240,20211201,   15,  100,   12
  240,20211201,   16,   90,    1
  240,20211201,   17,   50,    0
  240,20211201,   18,   80,    0
  240,20211201,   19,   80,    0
  240,20211201,   20,   50,    0
  240,20211201,   21,   50,    0
  240,20211201,   22,   50,    0
  240,20211201,   23,   50,    0
  240,20211201,   24,   30,    0
  240,20211202,    1,   30,    0
  240,20211202,    2,   50,    0
  240,20211202,    3,   60,    0
  240,20211202,    4,   10,    0
  240,20211202,    5,   70,    0
  240,20211202,    6,   20,    0
  240,20211202,    7,   60,    0
  240,20211202,    8,   30,    0
  240,20211202,    9,   20,    6
  240,20211202,   10,   10,   23
  240,20211202,   11,   30,   14
  240,20211202,   12,   30,   52
  240,20211202,   13,   50,   57
  240,20211202,   14,   40,   30
  240,20211202,   15,   30,   15
  240,20211202,   16,   80,    1
  240,20211202,   17,   20,    0
  240,20211202,   18,   30,    0
  240,20211202,   19,   30,    0
  240,20211202,   20,   30,    0
  240,20211202,   21,   40,    0
  240,20211202,   22,   40,    0
  240,20211202,   23,   10,    0
  240,20211202,   24,   30,    0
  240,20211203,    1,   30,    0
  240,20211203,    2,   50,    0
  240,20211203,    3,   40,    0
  240,20211203,    4,   50,    0
  240,20211203,    5,   50,    0
  240,20211203,    6,   60,    0
  240,20211203,    7,   60,    0
  240,20211203,    8,   70,    1
  240,20211203,    9,   90,   10
  240,20211203,   10,   80,   23
  240,20211203,   11,  100,   18
  240,20211203,   12,  110,   19
  240,20211203,   13,  100,   28
  240,20211203,   14,  110,   13
  240,20211203,   15,  100,    5
  240,20211203,   16,   90,    1
  240,20211203,   17,   80,    0
  240,20211203,   18,   70,    0
  240,20211203,   19,   70,    0
  240,20211203,   20,   70,    0
  240,20211203,   21,   50,    0
  240,20211203,   22,   60,    0
  240,20211203,   23,   40,    0
  240,20211203,   24,   40,    0
  240,20211204,    1,   40,    0
  240,20211204,    2,   40,    0
  240,20211204,    3,   40,    0
  240,20211204,    4,   40,    0
  240,20211204,    5,   30,    0
  240,20211204,    6,   30,    0
  240,20211204,    7,   20,    0
  240,20211204,    8,   40,    1
  240,20211204,    9,   40,    6
  240,20211204,   10,   40,   10
  240,20211204,   11,   40,   14
  240,20211204,   12,   40,   10
  240,20211204,   13,   40,    6
  240,20211204,   14,   50,    5
  240,20211204,   15,   30,    3
  240,20211204,   16,   40,    1
  240,20211204,   17,   50,    0
  240,20211204,   18,   50,    0
  240,20211204,   19,   50,    0
  240,20211204,   20,   40,    0
  240,20211204,   21,   50,    0
  240,20211204,   22,   40,    0
  240,20211204,   23,   70,    0
  240,20211204,   24,   70,    0
  240,20211205,    1,   80,    0
  240,20211205,    2,   50,    0
  240,20211205,    3,   50,    0
  240,20211205,    4,   50,    0
  240,20211205,    5,   50,    0
  240,20211205,    6,   40,    0
  240,20211205,    7,   30,    0
  240,20211205,    8,   20,    1
  240,20211205,    9,   30,    8
  240,20211205,   10,   30,   25
  240,20211205,   11,   40,   31
  240,20211205,   12,   30,   39
  240,20211205,   13,   30,   18
  240,20211205,   14,   30,   15
  240,20211205,   15,   20,    3
  240,20211205,   16,   20,    0
  240,20211205,   17,   40,    0
  240,20211205,   18,   30,    0
  240,20211205,   19,   20,    0
  240,20211205,   20,   40,    0
  240,20211205,   21,   30,    0
  240,20211205,   22,   30,    0
  240,20211205,   23,   10,    0
  240,20211205,   24,   20,    0
  240,20211206,    1,   20,    0
  240,20211206,    2,   10,    0
  240,20211206,    3,   20,    0
  240,20211206,    4,   20,    0
  240,20211206,    5,   20,    0
  240,20211206,    6,   10,    0
  240,20211206,    7,   30,    0
  240,20211206,    8,   40,    1
  240,20211206,    9,   50,    4
  240,20211206,   10,   60,   10
  240,20211206,   11,   60,   21
  240,20211206,   12,   60,   41
  240,20211206,   13,   60,   28
  240,20211206,   14,   70,   17
  240,20211206,   15,   70,    9
  240,20211206,   16,   70,    1
  240,20211206,   17,   60,    0
  240,20211206,   18,   80,    0
  240,20211206,   19,   80,    0
  240,20211206,   20,   90,    0
  240,20211206,   21,   80,    0
  240,20211206,   22,   80,    0
  240,20211206,   23,   40,    0
  240,20211206,   24,   30,    0
  240,20211207,    1,   10,    0
  240,20211207,    2,   80,    0
  240,20211207,    3,   50,    0
  240,20211207,    4,   30,    0
  240,20211207,    5,   50,    0
  240,20211207,    6,   50,    0
  240,20211207,    7,   40,    0
  240,20211207,    8,   40,    2
  240,20211207,    9,   40,   20
  240,20211207,   10,   50,   38
  240,20211207,   11,   60,   77
  240,20211207,   12,   60,   85
  240,20211207,   13,   60,   53
  240,20211207,   14,   60,   32
  240,20211207,   15,   70,   12
  240,20211207,   16,   80,    1
  240,20211207,   17,   90,    0
  240,20211207,   18,   80,    0
  240,20211207,   19,  100,    0
  240,20211207,   20,   90,    0
  240,20211207,   21,  100,    0
  240,20211207,   22,   90,    0
  240,20211207,   23,   90,    0
  240,20211207,   24,   80,    0
  240,20211208,    1,   80,    0
  240,20211208,    2,   70,    0
  240,20211208,    3,   60,    0
  240,20211208,    4,   70,    0
  240,20211208,    5,   80,    0
  240,20211208,    6,   90,    0
  240,20211208,    7,   80,    0
  240,20211208,    8,   80,    1
  240,20211208,    9,   70,   16
  240,20211208,   10,   90,   30
  240,20211208,   11,   90,   32
  240,20211208,   12,   90,   74
  240,20211208,   13,   90,   74
  240,20211208,   14,   90,   49
  240,20211208,   15,   80,   16
  240,20211208,   16,   70,    1
  240,20211208,   17,   70,    0
  240,20211208,   18,   60,    0
  240,20211208,   19,   60,    0
  240,20211208,   20,   50,    0
  240,20211208,   21,   40,    0
  240,20211208,   22,   40,    0
  240,20211208,   23,   50,    0
  240,20211208,   24,   60,    0
  240,20211209,    1,   60,    0
  240,20211209,    2,   50,    0
  240,20211209,    3,   60,    0
  240,20211209,    4,   60,    0
  240,20211209,    5,   50,    0
  240,20211209,    6,   50,    0
  240,20211209,    7,   60,    0
  240,20211209,    8,   60,    1
  240,20211209,    9,   50,    8
  240,20211209,   10,   60,   22
  240,20211209,   11,   60,   30
  240,20211209,   12,   70,   31
  240,20211209,   13,   60,   26
  240,20211209,   14,   60,   18
  240,20211209,   15,   40,    6
  240,20211209,   16,   50,    1
  240,20211209,   17,   50,    0
  240,20211209,   18,   50,    0
  240,20211209,   19,   50,    0
  240,20211209,   20,   50,    0
  240,20211209,   21,   50,    0
  240,20211209,   22,   60,    0
  240,20211209,   23,   60,    0
  240,20211209,   24,   70,    0
  240,20211210,    1,   70,    0
  240,20211210,    2,   70,    0
  240,20211210,    3,   60,    0
  240,20211210,    4,   70,    0
  240,20211210,    5,   70,    0
  240,20211210,    6,   70,    0
  240,20211210,    7,   60,    0
  240,20211210,    8,   50,    1
  240,20211210,    9,   50,    6
  240,20211210,   10,   40,   12
  240,20211210,   11,   40,   19
  240,20211210,   12,   30,   30
  240,20211210,   13,   20,   24
  240,20211210,   14,   20,   11
  240,20211210,   15,   20,    5
  240,20211210,   16,   20,    0
  240,20211210,   17,   10,    0
