# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   FH
  240,20221122,   18,   60
  240,20221122,   19,   60
  240,20221122,   20,   60
  240,20221122,   21,   60
  240,20221122,   22,   60
  240,20221122,   23,   60
  240,20221122,   24,   50
  240,20221123,    1,   60
  240,20221123,    2,   50
  240,20221123,    3,   50
  240,20221123,    4,   60
  240,20221123,    5,   60
  240,20221123,    6,   60
  240,20221123,    7,   60
  240,20221123,    8,   60
  240,20221123,    9,   60
  240,20221123,   10,   70
  240,20221123,   11,   90
  240,20221123,   12,  100
  240,20221123,   13,   90
  240,20221123,   14,   80
  240,20221123,   15,   80
  240,20221123,   16,   80
  240,20221123,   17,   80
  240,20221123,   18,   70
  240,20221123,   19,   60
  240,20221123,   20,   60
  240,20221123,   21,   60
  240,20221123,   22,   60
  240,20221123,   23,   60
  240,20221123,   24,   70
  240,20221124,    1,   70
  240,20221124,    2,   70
  240,20221124,    3,   70
  240,20221124,    4,   50
  240,20221124,    5,   60
  240,20221124,    6,   60
  240,20221124,    7,   60
  240,20221124,    8,   60
  240,20221124,    9,   50
  240,20221124,   10,   50
  240,20221124,   11,   70
  240,20221124,   12,   70
  240,20221124,   13,   60
  240,20221124,   14,   60
  240,20221124,   15,   50
  240,20221124,   16,   60
  240,20221124,   17,   70
  240,20221124,   18,   70
  240,20221124,   19,   70
  240,20221124,   20,   70
  240,20221124,   21,   80
  240,20221124,   22,   80
  240,20221124,   23,   70
  240,20221124,   24,   70
  240,20221125,    1,   60
  240,20221125,    2,   50
  240,20221125,    3,   40
  240,20221125,    4,   30
  240,20221125,    5,   50
  240,20221125,    6,   50
  240,20221125,    7,   50
  240,20221125,    8,   50
  240,20221125,    9,   60
  240,20221125,   10,   60
  240,20221125,   11,   60
  240,20221125,   12,   50
  240,20221125,   13,   50
  240,20221125,   14,   60
  240,20221125,   15,   50
  240,20221125,   16,   40
  240,20221125,   17,   40
  240,20221125,   18,   40
  240,20221125,   19,   40
  240,20221125,   20,   40
  240,20221125,   21,   40
  240,20221125,   22,   40
  240,20221125,   23,   40
  240,20221125,   24,   30
  240,20221126,    1,   20
  240,20221126,    2,   20
  240,20221126,    3,   30
  240,20221126,    4,   40
  240,20221126,    5,   40
  240,20221126,    6,   40
  240,20221126,    7,   40
  240,20221126,    8,   40
  240,20221126,    9,   40
  240,20221126,   10,   40
  240,20221126,   11,   50
  240,20221126,   12,   50
  240,20221126,   13,   50
  240,20221126,   14,   50
  240,20221126,   15,   40
  240,20221126,   16,   40
  240,20221126,   17,   50
  240,20221126,   18,   50
  240,20221126,   19,   60
  240,20221126,   20,   60
  240,20221126,   21,   60
  240,20221126,   22,   60
  240,20221126,   23,   60
  240,20221126,   24,   70
  240,20221127,    1,   70
  240,20221127,    2,   70
  240,20221127,    3,   70
  240,20221127,    4,   70
  240,20221127,    5,   70
  240,20221127,    6,   70
  240,20221127,    7,   60
  240,20221127,    8,   70
  240,20221127,    9,   70
  240,20221127,   10,   70
  240,20221127,   11,   70
  240,20221127,   12,   70
  240,20221127,   13,   60
  240,20221127,   14,   50
  240,20221127,   15,   50
  240,20221127,   16,   50
  240,20221127,   17,   50
  240,20221127,   18,   50
  240,20221127,   19,   50
  240,20221127,   20,   50
  240,20221127,   21,   50
  240,20221127,   22,   50
  240,20221127,   23,   50
  240,20221127,   24,   50
  240,20221128,    1,   40
  240,20221128,    2,   40
  240,20221128,    3,   40
  240,20221128,    4,   40
  240,20221128,    5,   50
  240,20221128,    6,   50
  240,20221128,    7,   50
  240,20221128,    8,   40
  240,20221128,    9,   40
  240,20221128,   10,   40
  240,20221128,   11,   40
  240,20221128,   12,   40
  240,20221128,   13,   30
  240,20221128,   14,   20
  240,20221128,   15,   20
  240,20221128,   16,   20
  240,20221128,   17,   20
  240,20221128,   18,   20
  240,20221128,   19,   10
  240,20221128,   20,   20
  240,20221128,   21,   20
  240,20221128,   22,   10
  240,20221128,   23,   20
  240,20221128,   24,   10
  240,20221129,    1,   10
  240,20221129,    2,   10
  240,20221129,    3,   10
  240,20221129,    4,   10
  240,20221129,    5,   10
  240,20221129,    6,   10
  240,20221129,    7,   10
  240,20221129,    8,   10
  240,20221129,    9,   10
  240,20221129,   10,   10
  240,20221129,   11,   20
  240,20221129,   12,   10
  240,20221129,   13,   20
  240,20221129,   14,   20
  240,20221129,   15,   10
  240,20221129,   16,   20
  240,20221129,   17,   20
  240,20221129,   18,   10
  240,20221129,   19,   10
  240,20221129,   20,   20
  240,20221129,   21,   10
  240,20221129,   22,   10
  240,20221129,   23,   10
  240,20221129,   24,   10
  240,20221130,    1,   10
  240,20221130,    2,   10
  240,20221130,    3,   10
  240,20221130,    4,   10
  240,20221130,    5,   10
  240,20221130,    6,   10
  240,20221130,    7,   10
  240,20221130,    8,   10
  240,20221130,    9,    0
  240,20221130,   10,   10
  240,20221130,   11,   20
  240,20221130,   12,   10
  240,20221130,   13,   30
  240,20221130,   14,   30
  240,20221130,   15,   20
  240,20221130,   16,   30
  240,20221130,   17,   20
  240,20221130,   18,   20
  240,20221130,   19,   20
  240,20221130,   20,   20
  240,20221130,   21,   20
  240,20221130,   22,   20
  240,20221130,   23,   10
  240,20221130,   24,   20
  240,20221201,    1,   20
  240,20221201,    2,   20
  240,20221201,    3,   20
  240,20221201,    4,   20
  240,20221201,    5,   20
  240,20221201,    6,   20
  240,20221201,    7,   20
  240,20221201,    8,   20
  240,20221201,    9,   20
  240,20221201,   10,   30
  240,20221201,   11,   30
  240,20221201,   12,   30
  240,20221201,   13,   40
  240,20221201,   14,   40
  240,20221201,   15,   30
  240,20221201,   16,   20
  240,20221201,   17,   10
  240,20221201,   18,   10
  240,20221201,   19,   10
  240,20221201,   20,   20
  240,20221201,   21,   20
  240,20221201,   22,   30
  240,20221201,   23,   40
  240,20221201,   24,   40
  240,20221202,    1,   40
  240,20221202,    2,   30
  240,20221202,    3,   40
  240,20221202,    4,   50
  240,20221202,    5,   50
  240,20221202,    6,   50
  240,20221202,    7,   60
  240,20221202,    8,   60
  240,20221202,    9,   50
  240,20221202,   10,   50
  240,20221202,   11,   70
  240,20221202,   12,   80
  240,20221202,   13,   70
  240,20221202,   14,   70
  240,20221202,   15,   70
  240,20221202,   16,   60
  240,20221202,   17,   70
  240,20221202,   18,   80
  240,20221202,   19,   70
  240,20221202,   20,   80
  240,20221202,   21,   80
  240,20221202,   22,   80
  240,20221202,   23,   70
  240,20221202,   24,   80
  240,20221203,    1,   70
  240,20221203,    2,   60
  240,20221203,    3,   60
  240,20221203,    4,   60
  240,20221203,    5,   60
  240,20221203,    6,   70
  240,20221203,    7,   60
  240,20221203,    8,   70
  240,20221203,    9,   70
  240,20221203,   10,   70
  240,20221203,   11,   70
  240,20221203,   12,   60
  240,20221203,   13,   50
  240,20221203,   14,   50
  240,20221203,   15,   60
  240,20221203,   16,   60
  240,20221203,   17,   50
  240,20221203,   18,   50
  240,20221203,   19,   50
  240,20221203,   20,   50
  240,20221203,   21,   50
  240,20221203,   22,   40
  240,20221203,   23,   50
  240,20221203,   24,   40
  240,20221204,    1,   50
  240,20221204,    2,   50
  240,20221204,    3,   50
  240,20221204,    4,   50
  240,20221204,    5,   40
  240,20221204,    6,   40
  240,20221204,    7,   40
  240,20221204,    8,   50
  240,20221204,    9,   60
  240,20221204,   10,   60
  240,20221204,   11,   60
  240,20221204,   12,   60
  240,20221204,   13,   60
  240,20221204,   14,   60
  240,20221204,   15,   60
  240,20221204,   16,   60
  240,20221204,   17,   70
  240,20221204,   18,   70
  240,20221204,   19,   60
  240,20221204,   20,   70
  240,20221204,   21,   60
  240,20221204,   22,   70
  240,20221204,   23,   70
  240,20221204,   24,   60
  240,20221205,    1,   60
  240,20221205,    2,   70
  240,20221205,    3,   60
  240,20221205,    4,   60
  240,20221205,    5,   60
  240,20221205,    6,   50
  240,20221205,    7,   50
  240,20221205,    8,   50
  240,20221205,    9,   50
  240,20221205,   10,   50
  240,20221205,   11,   50
  240,20221205,   12,   50
  240,20221205,   13,   50
  240,20221205,   14,   50
  240,20221205,   15,   40
  240,20221205,   16,   40
  240,20221205,   17,   40
  240,20221205,   18,   30
  240,20221205,   19,   40
  240,20221205,   20,   40
  240,20221205,   21,   30
  240,20221205,   22,   30
  240,20221205,   23,   30
  240,20221205,   24,   30
  240,20221206,    1,   30
  240,20221206,    2,   20
  240,20221206,    3,   20
  240,20221206,    4,   20
  240,20221206,    5,   20
  240,20221206,    6,   20
  240,20221206,    7,   20
  240,20221206,    8,   10
  240,20221206,    9,   10
  240,20221206,   10,   20
  240,20221206,   11,   30
  240,20221206,   12,   40
  240,20221206,   13,   40
  240,20221206,   14,   30
  240,20221206,   15,   10
  240,20221206,   16,   20
  240,20221206,   17,   20
  240,20221206,   18,   20
  240,20221206,   19,   20
  240,20221206,   20,   20
  240,20221206,   21,   30
  240,20221206,   22,   20
  240,20221206,   23,   20
  240,20221206,   24,   10
  240,20221207,    1,   20
  240,20221207,    2,   20
  240,20221207,    3,   20
  240,20221207,    4,   10
  240,20221207,    5,   10
  240,20221207,    6,   20
  240,20221207,    7,   10
  240,20221207,    8,   30
  240,20221207,    9,   10
  240,20221207,   10,   10
  240,20221207,   11,   20
  240,20221207,   12,   30
  240,20221207,   13,   50
  240,20221207,   14,   30
  240,20221207,   15,   30
  240,20221207,   16,   30
  240,20221207,   17,   30
  240,20221207,   18,   20
  240,20221207,   19,   20
  240,20221207,   20,   30
  240,20221207,   21,   30
  240,20221207,   22,   40
  240,20221207,   23,   40
  240,20221207,   24,   40
  240,20221208,    1,   30
  240,20221208,    2,   40
  240,20221208,    3,   30
  240,20221208,    4,   30
  240,20221208,    5,   40
  240,20221208,    6,   20
  240,20221208,    7,   30
  240,20221208,    8,   40
  240,20221208,    9,   30
  240,20221208,   10,   30
  240,20221208,   11,   40
  240,20221208,   12,   40
  240,20221208,   13,   40
  240,20221208,   14,   30
  240,20221208,   15,   50
  240,20221208,   16,   30
  240,20221208,   17,   30
  240,20221208,   18,   20
  240,20221208,   19,   20
  240,20221208,   20,   10
  240,20221208,   21,   10
  240,20221208,   22,   20
  240,20221208,   23,   20
  240,20221208,   24,   10
  240,20221209,    1,    0
  240,20221209,    2,   10
  240,20221209,    3,   10
  240,20221209,    4,   20
  240,20221209,    5,   10
  240,20221209,    6,   20
  240,20221209,    7,   10
  240,20221209,    8,   20
  240,20221209,    9,   10
  240,20221209,   10,   10
  240,20221209,   11,   20
  240,20221209,   12,   20
  240,20221209,   13,   20
  240,20221209,   14,   30
  240,20221209,   15,   30
  240,20221209,   16,   30
  240,20221209,   17,   30
  240,20221209,   18,   30
  240,20221209,   19,   40
  240,20221209,   20,   30
  240,20221209,   21,   30
  240,20221209,   22,   30
  240,20221209,   23,   30
  240,20221209,   24,   20
  240,20221210,    1,   30
  240,20221210,    2,   40
  240,20221210,    3,   40
  240,20221210,    4,   30
  240,20221210,    5,   30
  240,20221210,    6,   40
  240,20221210,    7,   40
  240,20221210,    8,   40
  240,20221210,    9,   40
  240,20221210,   10,   50
  240,20221210,   11,   50
  240,20221210,   12,   50
  240,20221210,   13,   50
  240,20221210,   14,   40
  240,20221210,   15,   30
  240,20221210,   16,   40
  240,20221210,   17,   30
  240,20221210,   18,   30
  240,20221210,   19,   40
  240,20221210,   20,   30
  240,20221210,   21,   30
  240,20221210,   22,   30
  240,20221210,   23,   40
  240,20221210,   24,   40
  240,20221211,    1,   40
  240,20221211,    2,   40
  240,20221211,    3,   40
  240,20221211,    4,   40
  240,20221211,    5,   30
  240,20221211,    6,   30
  240,20221211,    7,   40
  240,20221211,    8,   40
  240,20221211,    9,   40
  240,20221211,   10,   40
  240,20221211,   11,   40
  240,20221211,   12,   40
  240,20221211,   13,   40
  240,20221211,   14,   40
  240,20221211,   15,   30
  240,20221211,   16,   40
  240,20221211,   17,   40
  240,20221211,   18,   30
  240,20221211,   19,   40
  240,20221211,   20,   40
  240,20221211,   21,   20
  240,20221211,   22,   20
  240,20221211,   23,   30
  240,20221211,   24,   30
  240,20221212,    1,   30
  240,20221212,    2,   20
  240,20221212,    3,   30
  240,20221212,    4,   30
  240,20221212,    5,   20
  240,20221212,    6,   20
  240,20221212,    7,   20
  240,20221212,    8,   20
  240,20221212,    9,   20
  240,20221212,   10,   30
  240,20221212,   11,   30
  240,20221212,   12,   20
  240,20221212,   13,   20
  240,20221212,   14,   30
  240,20221212,   15,   20
  240,20221212,   16,   20
  240,20221212,   17,   20
  240,20221212,   18,   20
  240,20221212,   19,   20
  240,20221212,   20,   10
  240,20221212,   21,   10
  240,20221212,   22,   10
  240,20221212,   23,   10
  240,20221212,   24,   20
  240,20221213,    1,   10
  240,20221213,    2,   10
  240,20221213,    3,   10
  240,20221213,    4,   10
  240,20221213,    5,   10
  240,20221213,    6,   10
  240,20221213,    7,   10
  240,20221213,    8,   10
  240,20221213,    9,   10
  240,20221213,   10,   10
  240,20221213,   11,   10
  240,20221213,   12,   20
  240,20221213,   13,   20
  240,20221213,   14,   20
  240,20221213,   15,   30
  240,20221213,   16,   30
  240,20221213,   17,   30
  240,20221213,   18,   30
  240,20221213,   19,   30
  240,20221213,   20,   40
  240,20221213,   21,   40
  240,20221213,   22,   40
  240,20221213,   23,   30
  240,20221213,   24,   30
  240,20221214,    1,   20
  240,20221214,    2,   20
  240,20221214,    3,   20
  240,20221214,    4,   20
  240,20221214,    5,   30
  240,20221214,    6,   30
  240,20221214,    7,   20
  240,20221214,    8,   20
  240,20221214,    9,   10
  240,20221214,   10,   10
  240,20221214,   11,   10
  240,20221214,   12,   20
  240,20221214,   13,   20
  240,20221214,   14,   20
  240,20221214,   15,   20
  240,20221214,   16,   10
  240,20221214,   17,   20
  240,20221214,   18,   20
  240,20221214,   19,   20
  240,20221214,   20,   20
  240,20221214,   21,   30
  240,20221214,   22,   10
  240,20221214,   23,   10
  240,20221214,   24,   10
  240,20221215,    1,   20
  240,20221215,    2,   10
  240,20221215,    3,   20
  240,20221215,    4,   10
  240,20221215,    5,   20
  240,20221215,    6,   10
  240,20221215,    7,   20
  240,20221215,    8,   30
  240,20221215,    9,   20
  240,20221215,   10,   30
  240,20221215,   11,   30
  240,20221215,   12,   40
  240,20221215,   13,   40
  240,20221215,   14,   40
  240,20221215,   15,   40
  240,20221215,   16,   40
  240,20221215,   17,   40
  240,20221215,   18,   30
  240,20221215,   19,   30
  240,20221215,   20,   30
  240,20221215,   21,   30
  240,20221215,   22,   10
  240,20221215,   23,   30
  240,20221215,   24,   30
  240,20221216,    1,   40
  240,20221216,    2,   40
  240,20221216,    3,   30
  240,20221216,    4,   30
  240,20221216,    5,   10
  240,20221216,    6,   10
  240,20221216,    7,   20
  240,20221216,    8,   20
  240,20221216,    9,   20
  240,20221216,   10,   20
  240,20221216,   11,   20
  240,20221216,   12,   30
  240,20221216,   13,   30
  240,20221216,   14,   30
  240,20221216,   15,   30
  240,20221216,   16,   20
  240,20221216,   17,   10
  240,20221216,   18,   10
  240,20221216,   19,    0
  240,20221216,   20,   10
  240,20221216,   21,    0
  240,20221216,   22,   20
  240,20221216,   23,   30
  240,20221216,   24,   40
  240,20221217,    1,   30
  240,20221217,    2,   40
  240,20221217,    3,   40
  240,20221217,    4,   40
  240,20221217,    5,   40
  240,20221217,    6,   50
  240,20221217,    7,   40
  240,20221217,    8,   40
  240,20221217,    9,   50
  240,20221217,   10,   50
  240,20221217,   11,   50
  240,20221217,   12,   50
  240,20221217,   13,   50
  240,20221217,   14,   60
  240,20221217,   15,   50
  240,20221217,   16,   50
  240,20221217,   17,   50
  240,20221217,   18,   50
  240,20221217,   19,   60
  240,20221217,   20,   50
  240,20221217,   21,   50
  240,20221217,   22,   50
  240,20221217,   23,   50
  240,20221217,   24,   50
  240,20221218,    1,   40
  240,20221218,    2,   40
  240,20221218,    3,   40
  240,20221218,    4,   30
  240,20221218,    5,   20
  240,20221218,    6,   10
  240,20221218,    7,   20
  240,20221218,    8,   30
  240,20221218,    9,   40
  240,20221218,   10,   40
  240,20221218,   11,   40
  240,20221218,   12,   40
  240,20221218,   13,   40
  240,20221218,   14,   40
  240,20221218,   15,   50
  240,20221218,   16,   50
  240,20221218,   17,   50
  240,20221218,   18,   70
  240,20221218,   19,   70
  240,20221218,   20,   70
  240,20221218,   21,   70
  240,20221218,   22,   70
  240,20221218,   23,   80
  240,20221218,   24,   80
  240,20221219,    1,   70
  240,20221219,    2,   70
  240,20221219,    3,   80
  240,20221219,    4,   80
  240,20221219,    5,   70
  240,20221219,    6,   70
  240,20221219,    7,   70
  240,20221219,    8,   80
